id,record_group_id,name,description,language,translated_to_en,category,subcategory,created_at,user_id,product,channel,priority,region,duplicate_type
2623,473,Inlogprobleem,Probleem gerelateerd aan Inlogprobleem,Dutch,Login issue,Finance,Invoice,2025-12-13 21:15:28.404773,03caa17e,WorkflowAI,Browser Extension,2,East Asia,paraphrase
17233,3109,مشكلة في تحديث البرنامج / مشكلة في تحديث البرنامج,مشكلة مرتبطة بـ مشكلة في تحديث البرنامج / مشكلة في تحديث البرنامج,Arabic,Software update issue,Sales,Lead,2025-05-02 21:15:28.565404,5839003f,ComplianceKit,Telegram,5,West Europe,cross_lang
4793,861,ปัญหาการเข้าสู่ระบบ,ปัญหาที่เกี่ยวข้องกับ ปัญหาการเข้าสู่ระบบ,Thai,Login issue,IT,Database,2025-06-14 21:15:28.426186,1fd13a11,BillingPro,Web,2,Sub-Saharan Africa,paraphrase
6759,1223,Laptop werkt niet,Probleem gerelateerd aan Laptop werkt niet,Dutch,Laptop not working,Sales,Discount,2025-06-02 21:15:28.445790,6964163a,WorkflowAI,Tablet,1,West Europe,abbreviation
10313,1853,软件更新问题,与软件更新问题相关的问题,Chinese,Software update issue,IT,Hardware,2025-04-15 21:15:28.481441,d266832f,PayFlow,Chatbot,3,Iberia,original
21558,-1,ฮาร์ดแวร์ขัดข้อง,ผู้ใช้รายงาน: ปัญหาการเข้าสู่ระบบ,Thai,different,IT,Network,2025-11-01 21:15:28.591128,080015bb,AuditLog,Slack,3,Balkans,hard_negative
11007,1978,アプリエラー,アプリエラー に関連する問題,Japanese,App crashing,Support,Password,2025-10-21 21:15:28.483386,73104aba,TicketMaster,Call,2,North America,paraphrase
14795,2664,ধীর কার্যক্ষমতা / سست کارکردگی,ধীর কার্যক্ষমতা / سست کارکردگی সম্পর্কিত সমস্যা,Bengali,Slow performance,Sales,Commission,2026-02-10 21:15:28.531677,e5c30d33,IntegrationBus,API,3,West Europe,cross_lang
10776,1936,Problema di sincronizzazione dati??,Cliente segnala: Problema di sincronizzazione dati??,Italian,Data sync issue,HR,Exit,2026-02-10 21:15:28.483386,1fab0957,CloudVault,Teams,5,Balkans,noise
12688,2272,支払いに失敗しました,ユーザー報告: 支払いに失敗しました,Japanese,Payment failed,Sales,Contract,2026-02-10 21:15:28.504491,76358c78,RoleManager,IVR,3,Central Asia,original
17019,3070,Acesso à conta negado / Prueba terminada,Problema relacionado a Acesso à conta negado / Prueba terminada,Portuguese,Account access denied,IT,Database,2025-08-03 21:15:28.563395,4fc10b18,ChatBot,Web,4,Oceania,cross_lang
20905,-1,Платёж не прошёл,Проблема связана с Ошибка сети,Russian,different,IT,Network,2025-07-28 21:15:28.591128,37cffe87,ComplianceKit,IVR,5,Oceania,hard_negative
7016,1268,L'app si blocca مشكلة,Cliente segnala: L'app si blocca مشكلة,Italian,App crashing,Operations,Compliance,2025-05-31 21:15:28.447788,850a0235,ReportGen,SMS,2,Iberia,codemix
16461,2969,Yavaş performans مشكلة,Yavaş performans مشكلة ile ilgili sorun,Turkish,Slow performance,IT,Security,2025-07-27 21:15:28.548603,abf2e353,MonitorX,WhatsApp,2,South Asia,codemix
15872,2866,Lỗi cập nhật phần mềm,Nguoi dung bao cao: Lỗi cập nhật phần mềm,Vietnamese,Software update issue,IT,Infrastructure,2025-08-04 21:15:28.546597,50f1104d,HelpDesk,Kiosk,1,Balkans,noise
19978,-1,লগইন সমস্যা,ডেটা সিঙ্ক সমস্যা সম্পর্কিত সমস্যা,Bengali,different,IT,Network,2026-04-08 21:15:28.591128,7b518780,BillingPro,SMS,5,West Europe,hard_negative
9295,1672,Mal funcionamiento del hardware,Problema relacionado con Mal funcionamiento del hardware,Spanish,Hardware malfunction,IT,API,2025-06-22 21:15:28.471536,ca175e5b,NetConnect,In-App,2,Africa,abbreviation
7842,1411,فشل DNS,مشكلة مرتبطة بـ فشل DNS,Arabic,Network error,Operations,Compliance,2025-12-19 21:15:28.457641,2e052580,NotifyMe,Mobile,3,Africa,paraphrase
16442,2966,ایپ کریش ہو رہی ہے,ایپ کریش ہو رہی ہے سے متعلق مسئلہ,Urdu,App crashing,Finance,Ledger,2025-10-27 21:15:28.548603,cb508d0a,RuleEngine,Telegram,4,Middle East,abbreviation
5725,1029,スキャナーエラー,ユーザー報告: スキャナーエラー,Japanese,Hardware malfunction,Finance,Ledger,2025-09-26 21:15:28.435896,736c8f78,APIHub,API,1,South Asia,original
6802,1231,Laptop unresponsive??,Issue related to Laptop unresponsive??,English,Laptop not working,Sales,Contract,2026-04-08 21:15:28.445790,7b64bff7,MonitorX,API,4,Balkans,noise
1318,242,Problema de sincronização de dados,Cliente reportou: Problema de sincronização de dados,Portuguese,Data sync issue,IT,DevOps,2025-12-29 21:15:28.389391,86aba2fe,ChatBot,API,5,Latin America,abbreviation
18512,3345,金返が来ない,金返が来ない に関連する問題,Japanese,Payment failed,HR,Benefits,2025-11-10 21:15:28.577591,dbde7d3a,MonitorX,Email,5,Middle East,typo
10362,1862,लॉगिन समस्या,समस्या लॉगिन समस्या से संबंधित है,Hindi,Login issue,HR,Onboarding,2026-01-21 21:15:28.481441,4e4b3a9f,PayFlow,Teams,1,South Asia,abbreviation
3195,574,Lỗi phần cứng,Van de lien quan den Lỗi phần cứng,Vietnamese,Hardware malfunction,Support,SLA,2025-09-02 21:15:28.405201,8e7117d4,DataSync,IVR,5,Latin America,original
4534,815,ปัญหาการอัปเดตซอฟต์แวร์,ผู้ใช้รายงาน: ปัญหาการอัปเดตซอฟต์แวร์,Thai,Software update issue,HR,Onboarding,2025-08-13 21:15:28.423705,6928550a,CloudVault,Teams,1,Latin America,original
9514,1711,Problema de inicio de sesión مشكلة,Problema relacionado con Problema de inicio de sesión مشكلة,Spanish,Login issue,Support,Access,2025-04-29 21:15:28.473457,f2e29a6a,SearchEngine,In-App,3,Oceania,codemix
16878,3045,앱 충돌,앱 충돌 관련 문제,Korean,App crashing,Finance,Audit,2025-12-22 21:15:28.561386,b9c2b61d,ComplianceKit,Teams,5,Central Asia,typo
12796,2292,느린 성능,사용자 보고: 느린 성능,Korean,Slow performance,Support,Escalation,2025-04-17 21:15:28.505492,ae40ca70,AuthGuard,Tablet,4,Oceania,original
19791,-1,L'ordinateur portable ne fonctionne pas,Client signale: Problème de synchronisation,French,different,IT,Network,2025-10-15 21:15:28.577591,66b5199a,ChatBot,SMS,2,North Africa,hard_negative
17237,3110,Problème de synchronisation / Problema de sincronização de dados,Probleme lie a Problème de synchronisation / Problema de sincronização de dados,French,Data sync issue,Sales,Lead,2026-01-09 21:15:28.565404,fe3abec2,TicketMaster,In-App,4,West Europe,cross_lang
20866,-1,Hardwarestoring,Probleem gerelateerd aan Trage prestaties,Dutch,different,IT,Network,2025-10-22 21:15:28.591128,e5f8ad12,ReportGen,In-App,4,Central Asia,hard_negative
1419,263,সফটওয়্যার আপডেট সমস্যা,ব্যবহারকারী রিপোর্ট করেছেন: সফটওয়্যার আপডেট সমস্যা,Bengali,Software update issue,Operations,Vendor,2026-02-16 21:15:28.391514,dd0e140c,BackupNow,API,2,Latin America,paraphrase
11335,2035,Hitilafu ya vifaa#,Tatizo linalohusiana na Hitilafu ya vifaa#,Swahili,Hardware malfunction,Support,SLA,2025-08-24 21:15:28.483386,9ca4f8ee,AssetTrack,Chat,2,North America,noise
5169,930,সফটওয়্যার আপডেট সমস্যা??,সফটওয়্যার আপডেট সমস্যা?? সম্পর্কিত সমস্যা,Bengali,Software update issue,Support,Feedback,2025-08-13 21:15:28.430338,4fbec738,DataSync,Social Media,4,Asia,noise
16768,3024,Ошибка сети مشكلة,Проблема связана с Ошибка сети مشكلة,Russian,Network error,IT,Infrastructure,2026-04-01 21:15:28.559374,054ec246,AssetTrack,Telegram,3,North Africa,codemix
4076,733,网络故障,用户反馈：网络故障,Chinese,Network error,HR,Benefits,2026-01-22 21:15:28.419220,5c637c6c,DataSync,Browser Extension,1,North Africa,typo
15815,2855,شاشة زرقاء!!!,مشكلة مرتبطة بـ شاشة زرقاء!!!,Arabic,Laptop not working,Operations,Returns,2025-08-26 21:15:28.546597,783b213d,RoleManager,Web,4,Middle East,noise
3554,639,Laptop werkt niet / Máy tính xách tay không hoạt động,Gebruiker meldde: Laptop werkt niet / Máy tính xách tay không hoạt động,Dutch,Laptop not working,Support,Account,2025-08-07 21:15:28.414222,96d353bd,ChatBot,Email,4,Iberia,cross_lang
18215,3291,مشكلة في تحديث البرنامج / Lỗi cập nhật phần mềm,مشكلة مرتبطة بـ مشكلة في تحديث البرنامج / Lỗi cập nhật phần mềm,Arabic,Software update issue,Sales,Renewal,2025-05-10 21:15:28.575193,0aef961a,AuthGuard,IVR,5,West Europe,cross_lang
3927,707,Pembayaran gagal,Pengguna melaporkan: Pembayaran gagal,Indonesian,Payment failed,Finance,Ledger,2026-02-22 21:15:28.417220,a890ef2a,InsightDash,In-App,3,Caribbean,paraphrase
12572,2249,ল্যাপটপ কাজ রকছে না,ব্যবহারকারী রিপোর্ট করেছেন: ল্যাপটপ কাজ রকছে না,Bengali,Laptop not working,HR,Payroll,2026-01-06 21:15:28.503493,0581a2c6,HelpDesk,Chatbot,4,Central Asia,typo
14533,2616,Hiệu suất chậm,Van de lien quan den Hiệu suất chậm,Vietnamese,Slow performance,IT,API,2026-03-24 21:15:28.527657,ef0ab427,CloudVault,SMS,5,Americas,abbreviation
1400,259,أداء بطيء / Slow performance,أبلغ العميل عن: أداء بطيء / Slow performance,Arabic,Slow performance,Operations,Warehouse,2025-06-23 21:15:28.391514,60bc74e7,FlowEngine,Chatbot,2,Caribbean,cross_lang
16310,2942,Ноутбук не работает#,Проблема связана с Ноутбук не работает#,Russian,Laptop not working,HR,Recruitment,2025-05-22 21:15:28.548603,b0033190,MonitorX,Email,5,East Asia,noise
18954,3422,响应延迟,与响应延迟相关的问题,Chinese,Slow performance,IT,Cloud,2025-04-21 21:15:28.577591,53a9c6c4,PayFlow,Tablet,3,Latin America,original
14009,2516,Permiso denegado hai,Cliente reporta: Permiso denegado hai,Spanish,Account access denied,HR,Payroll,2025-12-04 21:15:28.521663,757e8339,BackupNow,Browser Extension,4,Central Asia,codemix
20677,-1,느린 성능,사용자 보고: 결제 실패,Korean,different,IT,Network,2025-11-07 21:15:28.591128,3be50d7a,BillingPro,Social Media,5,Caribbean,hard_negative
3981,716,ソフトウェア更新の問題 مشكلة,ソフトウェア更新の問題 مشكلة に関連する問題,Japanese,Software update issue,IT,Database,2025-12-28 21:15:28.418220,25f21178,CloudVault,IVR,2,Americas,codemix
2993,538,Problema di accesso??,Problema relativo a Problema di accesso??,Italian,Login issue,IT,Cloud,2025-11-23 21:15:28.405201,e8695823,MonitorX,SMS,4,Africa,noise
1748,325,Hardawrestoring,Gebruiker meldde: Hardawrestoring,Dutch,Hardware malfunction,HR,Performance,2025-12-02 21:15:28.396318,b3be6f85,AppX,In-App,5,East Europe,typo
1523,283,ข้อผิดพลาดเครือข่าย,ปัญหาที่เกี่ยวข้องกับ ข้อผิดพลาดเครือข่าย,Thai,Network error,Sales,Commission,2025-06-05 21:15:28.392777,9fcecf5f,FlowEngine,Slack,2,Iberia,original
3063,551,Kesalahan jaringan,Masalah terkait Kesalahan jaringan,Indonesian,Network error,Sales,Contract,2025-12-19 21:15:28.405201,06a305e6,PayFlow,Browser Extension,1,Africa,paraphrase
10149,1824,Lỗi đồng bộ dữ liệu,Van de lien quan den Lỗi đồng bộ dữ liệu,Vietnamese,Data sync issue,IT,Network,2025-05-29 21:15:28.477766,c6454200,RoleManager,Social Media,4,North Africa,noise
14867,2677,Yavaş performans مشكلة,Kullanici bildirdi: Yavaş performans مشكلة,Turkish,Slow performance,Operations,Quality,2025-08-13 21:15:28.533687,8ec95e27,MonitorX,Webhook,3,Balkans,codemix
11432,2051,Pagamento falhou,Cliente reportou: Pagamento falhou,Portuguese,Payment failed,Support,SLA,2025-09-21 21:15:28.483386,7bc0b1e9,NotifyMe,IVR,1,West Europe,abbreviation
2609,471,Pagamentof alhou,Cliente reportou: Pagamentof alhou,Portuguese,Payment failed,Finance,Transaction,2025-08-01 21:15:28.404773,e797dc3d,InsightDash,Browser Extension,1,Latin America,typo
6203,1121,Máy tính xách tay không hoạt động,Van de lien quan den Máy tính xách tay không hoạt động,Vietnamese,Laptop not working,Finance,Invoice,2025-10-24 21:15:28.440592,a9f14791,ComplianceKit,API,2,Central Asia,abbreviation
18510,3344,ল্যাপটপ কাজ করছে না,ল্যাপটপ কাজ করছে না সম্পর্কিত সমস্যা,Bengali,Laptop not working,IT,Software,2025-08-25 21:15:28.577591,bf1ff3a2,AdminPanel,WhatsApp,1,Middle East,paraphrase
11426,2050,Masalah sinkronisasi data hai,Masalah terkait Masalah sinkronisasi data hai,Indonesian,Data sync issue,Finance,Tax,2025-11-11 21:15:28.483386,2058db77,BillingPro,Desktop App,4,North America,codemix
5833,1050,La laptop no funciona مشكلة,Cliente reporta: La laptop no funciona مشكلة,Spanish,Laptop not working,Finance,Transaction,2025-10-28 21:15:28.436407,2d3df7ba,ChatBot,Chatbot,3,East Asia,codemix
16277,2936,Giriş sorunu,Giriş sorunu ile ilgili sorun,Turkish,Login issue,Support,Feedback,2025-11-02 21:15:28.548603,64de30f0,ComplianceKit,IVR,4,South Asia,abbreviation
20924,-1,استجابة متأخرة,أبلغ العميل عن: تم رفض الوصول إلى الحساب,Arabic,different,IT,Network,2026-01-14 21:15:28.591128,f28b1589,InsightDash,Webhook,5,Africa,hard_negative
6278,1134,Sin acceso a internet,Cliente reporta: Sin acceso a internet,Spanish,Network error,Operations,Returns,2025-05-20 21:15:28.440592,410b81cb,BillingPro,Chatbot,4,Iberia,noise
8914,1601,ڈیٹا سنک مسئلہ,ڈیٹا سنک مسئلہ سے متعلق مسئلہ,Urdu,Data sync issue,Support,Notification,2025-05-06 21:15:28.460257,6c8692e4,RuleEngine,IVR,5,Caribbean,paraphrase
12037,2156,L'app si blocca#,Problema relativo a L'app si blocca#,Italian,App crashing,Support,Account,2025-12-23 21:15:28.498463,a6e96b31,IntegrationBus,Chat,5,Americas,noise
21024,-1,سست کارکردگی,صارف نے رپورٹ کیا: ڈیٹا سنک مسئلہ,Urdu,different,IT,Network,2025-09-06 21:15:28.591128,7d3c4de5,DataSync,Chatbot,3,Americas,hard_negative
15817,2855,แล็ปท็อปไม่ทำงาน hai,ปัญหาที่เกี่ยวข้องกับ แล็ปท็อปไม่ทำงาน hai,Thai,Laptop not working,HR,Recruitment,2025-05-10 21:15:28.546597,65f84bb0,FormBuilder,Tablet,5,Americas,codemix
8059,1447,Programu inaanguka,Mtumiaji ameripoti: Programu inaanguka,Swahili,App crashing,HR,Benefits,2026-04-06 21:15:28.460257,b2f5333e,RuleEngine,Social Media,3,Americas,paraphrase
7349,1326,Ноутбук не работает,Пользователь сообщил: Ноутбук не работает,Russian,Laptop not working,Sales,Pipeline,2026-03-29 21:15:28.451412,db037ade,ReportGen,Tablet,2,East Europe,original
14619,2630,Prestazioni lente مشكلة,Cliente segnala: Prestazioni lente مشكلة,Italian,Slow performance,HR,Training,2025-10-17 21:15:28.529668,63d4c85d,DataSync,Kiosk,4,Oceania,codemix
7112,1285,Ufikiaji wa akaunti umekataliwa@@,Tatizo linalohusiana na Ufikiaji wa akaunti umekataliwa@@,Swahili,Account access denied,IT,Infrastructure,2025-11-01 21:15:28.448791,1fb74010,InsightDash,Webhook,2,Caribbean,noise
16477,2972,التطبيق لا يفتح hai,مشكلة مرتبطة بـ التطبيق لا يفتح hai,Arabic,App crashing,Finance,Audit,2025-05-09 21:15:28.548603,10ceb014,ChatBot,Slack,2,East Asia,codemix
6267,1133,앱 충돌??,앱 충돌?? 관련 문제,Korean,App crashing,Support,Password,2025-10-20 21:15:28.440592,d0b4a389,BillingPro,IVR,3,North Africa,noise
1660,309,네트워크 오류 مشكلة,네트워크 오류 مشكلة 관련 문제,Korean,Network error,Finance,Tax,2025-05-02 21:15:28.395302,2e5c5244,APIHub,SMS,3,Balkans,codemix
18853,3405,Slow performance,Customer reported: Slow performance,English,Slow performance,Operations,Warehouse,2026-02-06 21:15:28.577591,6c543d4c,HelpDesk,Webhook,2,Caribbean,abbreviation
13130,2357,App stürzt ab,Problem im Zusammenhang mit App stürzt ab,German,App crashing,IT,Software,2026-03-02 21:15:28.507491,ed13d7d6,WorkflowAI,Browser Extension,2,Oceania,paraphrase
